title,sub,author,cat,type,price,pages,blurb,desc,drive_url,cover_image,badge,bg,fg,ac,pat
Tirtha Parichay,A free public domain Bengali Literature book,Chakraborty Subodhkumar,Bengali Literature,free,0,226,Book Source: Digital Library of India Item 2015.456574 dc.contributor.author: Chakraborty Subodhkumar dc.date.accessioned: 2015-09-22T13:17:55Z dc.date.availabl...,<p>Book Source: Digital Library of India Item 2015.456574 dc.contributor.author: Chakraborty Subodhkumar dc.date.accessioned: 2015-09-22T13:17:55Z dc.date.available: 2015-09-22T13:17:55Z dc.date.digitalpublicationdate: 2013/07/13 dc.date.citation: 1958 dc.identifier.barcode: 07019990362169 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456574 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 236 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Nabapatra Prakashan Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Geography dc.subject.classification: Travels dc.subject.keywords: Asam dc.subject.keywords: Mijoram dc.subject.keywords: Meghaoly dc.subject.keywords: Bihar dc.subject.keywords: Kerala dc.title: Tirtha Parichay dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4399</p>,https://archive.org/download/in.ernet.dli.2015.456574/2015.456574.Tirtha-Parichay.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Pranganga,A free public domain Bengali Literature book,Saha Abinash,Bengali Literature,free,0,154,Book Source: Digital Library of India Item 2015.456831 dc.contributor.author: Saha Abinash dc.date.accessioned: 2015-09-22T13:20:16Z dc.date.available: 2015-09-...,<p>Book Source: Digital Library of India Item 2015.456831 dc.contributor.author: Saha Abinash dc.date.accessioned: 2015-09-22T13:20:16Z dc.date.available: 2015-09-22T13:20:16Z dc.date.digitalpublicationdate: 2013/06/16 dc.identifier.barcode: 07019990361943 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456831 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 316 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Shankar Prakashan Kolkata dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Bengali Story dc.subject.keywords: Dinu dc.subject.keywords: Padma Nadi dc.subject.keywords: Karim dc.subject.keywords: Kusum dc.subject.keywords: Phatima dc.title: Pranganga dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4396</p>,https://archive.org/download/in.ernet.dli.2015.456831/2015.456831.Pranganga.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Vivekananda Sharane Bideshini,A free public domain Bengali Literature book,Basu Shankari Prasad,Bengali Literature,free,0,198,Book Source: Digital Library of India Item 2015.456838 dc.contributor.author: Basu Shankari Prasad dc.date.accessioned: 2015-09-22T13:20:21Z dc.date.available: ...,<p>Book Source: Digital Library of India Item 2015.456838 dc.contributor.author: Basu Shankari Prasad dc.date.accessioned: 2015-09-22T13:20:21Z dc.date.available: 2015-09-22T13:20:21Z dc.date.digitalpublicationdate: 2013/07/18 dc.date.citation: 1957 dc.identifier.barcode: 07019990362369 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456838 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 223 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Mondal Book House Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Bengali Essay dc.subject.keywords: Ke Tumi dc.subject.keywords: He Nabina dc.subject.keywords: Bandhanhina Se dc.subject.keywords: Jibaner Adventure dc.subject.keywords: Dui Hridayer Nadi dc.title: Vivekananda Sharane Bideshini dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4401</p>,https://archive.org/download/in.ernet.dli.2015.456838/2015.456838.Vivekananda-Sharane.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Shamsur Rahamaner - Shreshtha Kabita,A free public domain Bengali Literature book,Rahaman Shamsur,Bengali Literature,free,0,263,Book Source: Digital Library of India Item 2015.456990 dc.contributor.author: Rahaman Shamsur dc.date.accessioned: 2015-09-22T13:22:01Z dc.date.available: 2015-...,<p>Book Source: Digital Library of India Item 2015.456990 dc.contributor.author: Rahaman Shamsur dc.date.accessioned: 2015-09-22T13:22:01Z dc.date.available: 2015-09-22T13:22:01Z dc.date.digitalpublicationdate: 2013/06/18 dc.date.citation: 1955 dc.identifier.barcode: 07019990351515 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456990 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 231 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Dey’s Publishing Calcutta dc.rights: In Public Domain dc.source.library: BIRCHANDRA STATE CENTRAL LIBRARY TRIPURA dc.subject.classification: Literature dc.subject.keywords: Literature dc.title: Shamsur Rahamaner - Shreshtha Kabita dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4378</p>,https://archive.org/download/in.ernet.dli.2015.456990/2015.456990.Shamsur-Rahamaner---Shreshtha-Kabita.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Gram Nagar,A free public domain Bengali Literature book,Jana Sushil,Bengali Literature,free,0,254,Book Source: Digital Library of India Item 2015.456994 dc.contributor.author: Jana Sushil dc.date.accessioned: 2015-09-22T13:22:04Z dc.date.available: 2015-09-2...,<p>Book Source: Digital Library of India Item 2015.456994 dc.contributor.author: Jana Sushil dc.date.accessioned: 2015-09-22T13:22:04Z dc.date.available: 2015-09-22T13:22:04Z dc.date.digitalpublicationdate: 2015/01/30 dc.date.citation: 1949 dc.identifier.barcode: 07019990363029 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456994 dc.description.scannerno: 01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 155 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Book World Ltd Kolkata dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Story dc.subject.keywords: Joyal dc.subject.keywords: Khuni dc.subject.keywords: Rajar Hat dc.subject.keywords: Chintamanipur dc.subject.keywords: Pratapdighir Padma dc.title: Gram Nagar dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4667</p>,https://archive.org/download/in.ernet.dli.2015.456994/2015.456994.Gram-Nagar.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Sushil Rayer Galpa-sanchayan Ed. 1st,A free public domain Bengali Literature book,Ray Sushil,Bengali Literature,free,0,224,Book Source: Digital Library of India Item 2015.456999 dc.contributor.author: Ray Sushil dc.date.accessioned: 2015-09-22T13:22:07Z dc.date.available: 2015-09-22...,<p>Book Source: Digital Library of India Item 2015.456999 dc.contributor.author: Ray Sushil dc.date.accessioned: 2015-09-22T13:22:07Z dc.date.available: 2015-09-22T13:22:07Z dc.date.digitalpublicationdate: 2015/01/30 dc.date.citation: 1953 dc.identifier.barcode: 07019990363018 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456999 dc.description.scannerno: 01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 223 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Orient Book Company Kolkata dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Stories dc.subject.keywords: Matha dc.subject.keywords: Khatal dc.subject.keywords: Phanus dc.subject.keywords: Man dc.subject.keywords: Kapal dc.title: Sushil Rayer Galpa-sanchayan Ed. 1st dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4666</p>,https://archive.org/download/in.ernet.dli.2015.456999/2015.456999.Sushil-Rayer.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Trinabhumi Ed. 2nd,A free public domain Bengali Literature book,Siraj Syed Mustafa,Bengali Literature,free,0,118,Book Source: Digital Library of India Item 2015.455927 dc.contributor.author: Siraj Syed Mustafa dc.date.accessioned: 2015-09-22T13:11:32Z dc.date.available: 20...,<p>Book Source: Digital Library of India Item 2015.455927 dc.contributor.author: Siraj Syed Mustafa dc.date.accessioned: 2015-09-22T13:11:32Z dc.date.available: 2015-09-22T13:11:32Z dc.date.digitalpublicationdate: 2013/10/5 dc.date.citation: 1958 dc.identifier.barcode: 07019990366419 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/455927 dc.description.scannerno: SC_02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 292 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Karuna Prakashani Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Novel dc.subject.keywords: Sonatikurir Mathe dc.subject.keywords: Dumka Mishanari School dc.subject.keywords: Kashkusher Jangal dc.subject.keywords: Dwaraka Nadi dc.subject.keywords: Baharampur dc.title: Trinabhumi Ed. 2nd dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4550</p>,https://archive.org/download/in.ernet.dli.2015.455927/2015.455927.Trinabhumi-Ed.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Ghurnipake,A free public domain Bengali Literature book,Neogi Akhil,Bengali Literature,free,0,322,Book Source: Digital Library of India Item 2015.457037 dc.contributor.author: Neogi Akhil dc.date.accessioned: 2015-09-22T13:22:31Z dc.date.available: 2015-09-2...,<p>Book Source: Digital Library of India Item 2015.457037 dc.contributor.author: Neogi Akhil dc.date.accessioned: 2015-09-22T13:22:31Z dc.date.available: 2015-09-22T13:22:31Z dc.date.digitalpublicationdate: 2015/02/23 dc.date.citation: 1957 dc.identifier.barcode: 07019990363066 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/457037 dc.description.scannerno: 01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 118 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Deb Sahitya Kutir Pvt. Ltd. Kolkata dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Novel dc.subject.keywords: Royel Circus dc.subject.keywords: Haridwar dc.subject.keywords: Nandan Pahar dc.subject.keywords: Lachmanjhola dc.subject.keywords: Elbart Hall dc.title: Ghurnipake dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4668</p>,https://archive.org/download/in.ernet.dli.2015.457037/2015.457037.Ghurnipake.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Satitwa,A free public domain Bengali Literature book,Not Available,Bengali Literature,free,0,311,Book Source: Digital Library of India Item 2015.456233 dc.contributor.author: Not Available dc.date.accessioned: 2015-09-22T13:14:07Z dc.date.available: 2015-09...,<p>Book Source: Digital Library of India Item 2015.456233 dc.contributor.author: Not Available dc.date.accessioned: 2015-09-22T13:14:07Z dc.date.available: 2015-09-22T13:14:07Z dc.date.digitalpublicationdate: 2014/03/12 dc.date.citation: 1927 dc.identifier.barcode: 07019990357388 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456233 dc.description.scannerno: 01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 387 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: N.a. dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Language. Linguistics. Literature dc.subject.classification: Literature dc.subject.classification: Bengali Novel dc.subject.keywords: Mother India dc.subject.keywords: War Babies dc.subject.keywords: Satidevi dc.subject.keywords: Hindu Dharma dc.subject.keywords: Shree Radhika dc.title: Satitwa dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4552</p>,https://archive.org/download/in.ernet.dli.2015.456233/2015.456233.Satitwa.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Maran-rahasya Vol. 1 Ed. 1st,A free public domain Bengali Literature book,Brambhachari Shyamdas Ed.,Bengali Literature,free,0,328,Book Source: Digital Library of India Item 2015.456241 dc.contributor.author: Brambhachari Shyamdas Ed. dc.date.accessioned: 2015-09-22T13:14:13Z dc.date.availa...,<p>Book Source: Digital Library of India Item 2015.456241 dc.contributor.author: Brambhachari Shyamdas Ed. dc.date.accessioned: 2015-09-22T13:14:13Z dc.date.available: 2015-09-22T13:14:13Z dc.date.digitalpublicationdate: 2014/01/28 dc.date.citation: 1932 dc.identifier.barcode: 07019990357502 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456241 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 121 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Shyamdas Brambhachari Kumilla dc.rights: In Public Domain dc.source.library: Directorate Of Library Services Guwahati Assam dc.subject.classification: Religion dc.subject.classification: Spiritual Study dc.title: Maran-rahasya Vol. 1 Ed. 1st dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4558</p>,https://archive.org/details/in.ernet.dli.2015.456241,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Sangskriti Kotha By Motaher Hossain Chowdhury( BDebooks. Com),A free public domain Bengali Literature book,Unknown Author,Bengali Literature,free,0,124,F,<p>F</p>,https://archive.org/details/sangskriti-kotha-by-motaher-hossain-chowdhury-bdebooks.-com,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Dui Kishori Dui Premik,A free public domain Bengali Literature book,Ghosh Subodh,Bengali Literature,free,0,110,Book Source: Digital Library of India Item 2015.457178 dc.contributor.author: Ghosh Subodh dc.date.accessioned: 2015-09-22T13:23:45Z dc.date.available: 2015-09-...,<p>Book Source: Digital Library of India Item 2015.457178 dc.contributor.author: Ghosh Subodh dc.date.accessioned: 2015-09-22T13:23:45Z dc.date.available: 2015-09-22T13:23:45Z dc.date.digitalpublicationdate: 2013/08/2 dc.date.citation: 1961 dc.identifier.barcode: 07019990367575 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/457178 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 488 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Suprakashani Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Bengali Novel dc.subject.keywords: Subol dc.subject.keywords: Janardan dc.subject.keywords: Arjun dc.subject.keywords: Tukun dc.subject.keywords: Ajoy dc.title: Dui Kishori Dui Premik dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4432</p>,https://archive.org/details/in.ernet.dli.2015.457178,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Sundarbaner Bhayankar,A free public domain Bengali Literature book,Sen Pralay,Bengali Literature,free,0,294,Book Source: Digital Library of India Item 2015.457210 dc.contributor.author: Sen Pralay dc.date.accessioned: 2015-09-22T13:24:08Z dc.date.available: 2015-09-22...,<p>Book Source: Digital Library of India Item 2015.457210 dc.contributor.author: Sen Pralay dc.date.accessioned: 2015-09-22T13:24:08Z dc.date.available: 2015-09-22T13:24:08Z dc.date.digitalpublicationdate: 2013/08/11 dc.date.citation: 1962 dc.identifier.barcode: 07019990367899 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/457210 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 97 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Patra-lekha Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Bengali Story dc.subject.keywords: Abinash dc.subject.keywords: Tapan dc.subject.keywords: Madhu dc.subject.keywords: Panchanan dc.subject.keywords: Nalini dc.title: Sundarbaner Bhayankar dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4435</p>,https://archive.org/download/in.ernet.dli.2015.457210/2015.457210.Sundarbaner-Bhayankar.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
